user,item
27811,1647
27811,10861
27811,2683
27811,129
27811,136
27811,8852
27811,1182
27811,4769
27811,10408
27811,4266
27811,7340
27811,174
27811,178
27811,3274
27811,3275
27811,3276
27811,3277
27811,3278
27811,202
27811,4305
27811,5842
27811,4326
27811,7915
27811,1262
27811,1785
27811,2817
27811,5889
27811,11046
27811,302
27811,817
27811,818
27811,824
27811,833
27811,6467
27811,10585
27811,9584
27811,10615
27811,3960
27811,10622
27811,395
27811,10134
27811,408
27811,1437
27811,420
27811,4531
27811,448
27811,463
27811,8143
27811,3543
27811,7135
27811,1505
27811,2025
27811,489
27811,4073
27811,6129
27811,500
27811,503
27811,2556
5485,3466
5485,4140
5485,5648
5485,5874
5485,503
5485,538
6343,5648
6343,178
6343,3466
6978,1182
6978,4532
6978,646
21164,136
21164,174
21164,3124
21164,10108
21164,1182
21164,1119
8754,1182
25558,10978
25558,1182
25558,503
7843,9588
7843,593
7843,8020
7843,1182
10315,513
10315,8161
10315,8450
10315,8516
10315,11046
10315,2025
10315,202
10315,7564
10315,11471
10315,11794
10315,1651
10315,2742
10315,345
10315,1182
10315,8703
34484,10726
34484,1035
34484,174
34484,2798
34484,626
34484,4691
34484,5874
34484,5842
34484,538
34484,10107
34484,1182
28381,1182
33575,5732
33575,5925
33575,10505
33575,661
33575,10107
33575,1182
14862,1182
3495,1182
9223,5889
9223,1035
9223,7564
9223,8976
9223,538
9223,1182
9223,6949
9223,178
9223,2742
9223,11210
9223,203
9223,715
9223,1742
9223,8402
9223,4819
9223,3707
9223,7135
9223,96
9223,372
9223,7285
9223,1526
9223,10107
9223,8447
33416,1182
18433,5889
18433,6565
18433,650
18433,715
18433,7915
18433,716
18433,142
18433,1647
18433,305
18433,2577
18433,1182
7449,4968
7449,5649
7449,3827
3719,1606
3719,264
3719,1258
3719,630
3719,7870
1410,1258
1410,1606
29257,1182
15455,8464
15455,6531
15455,7908
15455,1182
31153,1182
1480,1182
2474,641
2474,8162
2474,2022
2474,806
2474,3335
2474,2825
2474,1258
2474,6859
2474,593
2474,948
2474,824
2474,4120
2474,2813
2474,190
31476,641
31476,8162
31476,2022
31476,3335
31476,1258
31476,948
31476,824
31476,4120
31476,190
23462,1182
30019,4073
30019,650
30019,408
30019,1020
30019,1182
28865,3313
28865,10218
28865,651
28865,1182
6671,1182
13917,3745
13917,1182
13917,7895
7716,9216
7716,3234
7716,8516
7716,132
7716,10822
7716,454
7716,395
7716,6734
7716,2415
7716,4819
7716,5492
7716,1182
13676,1182
11908,1925
11908,538
11908,10107
11908,682
11908,3759
11908,3761
11908,3762
11908,3763
11908,3764
11908,831
11908,8902
11908,454
11908,4819
11908,3415
11908,8672
11908,483
11908,1258
11908,1519
11908,3700
11908,1019
20874,8161
20874,3745
20874,1860
20874,10726
20874,2217
20874,10218
20874,7499
20874,202
20874,109
20874,4749
20874,1519
20874,9584
20874,1819
20874,4670
29266,178
29266,11402
18524,1410
18524,10822
18524,10089
18524,11402
18524,395
18524,651
18524,2125
18524,1647
18524,3922
18524,372
18524,4666
18524,1119
14546,3203
14546,1799
14546,264
14546,3335
14546,6667
14546,651
14546,4619
14546,2461
14546,4264
14546,6572
14546,1584
14546,1075
14546,10548
14546,694
14546,2742
14546,824
14546,4029
14546,1731
14546,2123
14546,10701
14546,206
14546,4819
14546,2264
14546,3548
14546,10844
14546,11646
14546,4198
14546,1258
14546,6508
14546,1261
14546,3309
14546,1516
14546,7022
14546,8433
14546,10097
14546,2798
14546,7285
14546,10615
14546,3960
14546,1790
32306,8433
32306,1258
32306,7285
20107,1258
20107,8619
20107,3415
20107,2170
20107,476
2637,454
2637,7564
2637,8404
2637,7895
2637,2683
2637,1182
2637,7135
9015,9088
9015,2817
9015,5761
9015,8705
9015,8450
9015,5126
9015,9735
9015,136
9015,2568
9015,650
9015,1805
9015,8208
9015,11025
9015,11794
9015,1785
9015,538
9015,29
9015,2462
9015,2461
9015,1182
9015,1697
9015,287
9015,39
9015,4135
9015,2217
9015,2807
9015,3372
9015,10544
9015,2228
9015,823
9015,9016
9015,11837
9015,4542
9015,191
9015,6980
9015,7876
9015,202
9015,2252
9015,8145
9015,722
9015,8915
9015,2642
9015,1234
9015,476
9015,7134
9015,8161
9015,503
9015,483
9015,4198
9015,361
9015,4073
9015,1516
9015,111
9015,8433
9015,5492
9015,501
9015,502
9015,11127
9015,4344
9015,2297
9015,2814
8359,10097
8359,406
8359,11046
8359,1182
4298,2129
4298,11210
4298,1182
25674,9216
25674,3201
25674,8706
25674,8450
25674,8324
25674,3846
25674,136
25674,10378
25674,1035
25674,6542
25674,5651
25674,4883
25674,406
25674,2455
25674,410
25674,538
25674,5660
25674,287
25674,2209
25674,2211
25674,11046
25674,5159
25674,1319
25674,1706
25674,5040
25674,178
25674,823
25674,316
25674,2111
25674,576
25674,8516
25674,4295
25674,202
25674,7244
25674,1358
25674,4819
25674,9045
25674,1495
25674,3415
25674,4186
25674,8026
25674,10844
25674,10978
25674,503
25674,3045
25674,4198
25674,631
25674,1261
25674,7023
25674,1519
25674,8943
25674,8690
25674,6129
25674,9584
25674,5492
25674,10615
25674,3704
25674,1785
25674,2682
25674,11646
23360,130
23360,1671
23360,6344
23360,9033
23360,2407
23360,7870
23360,463
23360,4975
23360,3922
23360,3827
23360,5652
23360,5110
23360,2619
23360,1182
26388,8161
26388,136
26388,2798
26388,3993
26388,1182
22923,130
22923,8450
22923,1671
22923,2057
22923,7564
22923,5652
22923,24
22923,1182
22923,6050
22923,3748
22923,3495
22923,3496
22923,178
22923,823
22923,952
22923,2619
22923,7870
22923,8516
22923,8134
22923,6344
22923,9033
22923,9166
22923,3922
22923,8026
22923,10203
22923,483
22923,2407
22923,10859
22923,1519
22923,8943
22923,4975
22923,7794
22923,3827
22923,5110
22923,6910
18771,454
18771,4667
18771,5653
18771,5158
13779,483
13779,4742
13779,10089
13779,4426
13779,8619
13779,10859
13779,7468
13779,8990
13779,1647
13779,694
13779,3350
13779,152
13779,1182
13779,831
31230,7285
31230,1182
31230,5501
11180,1251
11180,3462
11180,1926
11180,136
11180,553
11180,202
11180,2217
11180,4295
11180,6735
11180,209
11180,5874
11180,819
11180,8852
11180,6486
11180,508
11180,29
11180,10844
4953,3462
4953,136
4953,2217
4953,202
4953,819
4953,8852
4953,6486
4953,1726
275,1410
275,9218
275,2820
275,4228
275,4996
275,2824
275,1802
275,651
275,7564
275,3467
275,10510
275,10647
275,2462
275,1182
275,287
275,4770
275,7970
275,10409
275,6572
275,1582
275,305
275,7218
275,564
275,3125
275,437
275,948
275,1081
275,4666
275,10047
275,448
275,833
275,322
275,454
275,8392
275,2129
275,3922
275,8404
275,3030
275,7767
275,6616
275,3415
275,602
275,220
275,7135
275,1633
275,3557
275,4198
275,3559
275,1647
275,6129
275,372
275,7285
275,630
275,631
275,3960
275,10107
275,3580
275,3327
22315,7564
22315,1182
27045,824
27045,1634
27045,1182
22251,10298
22251,6
22251,1352
22251,10313
22251,2568
22251,653
22251,4368
22251,5655
22251,408
22251,602
9411,2568
9411,4314
9411,5124
9411,5655
2291,208
2291,651
2291,6572
2291,1182
32948,1182
7621,1557
7621,4589
7621,326
7621,10223
10071,1182
33606,833
33606,806
33606,1516
33606,5070
33606,1647
33606,3922
33606,7285
33606,3415
33606,3960
33606,1182
6878,11402
6878,3338
6878,651
6878,7564
6878,6542
6878,4496
6878,11794
6878,8852
6878,8988
6878,10013
6878,7326
6878,2083
6878,11046
6878,7596
6878,10156
6878,174
6878,1711
6878,688
6878,7218
6878,5171
6878,438
6878,567
6878,7613
6878,3009
6878,7878
6878,1095
6878,202
6878,6734
6878,208
6878,5842
6878,1236
6878,9045
6878,3415
6878,7135
6878,5728
6878,7649
6878,3170
6878,483
6878,744
6878,3944
6878,10089
6878,1519
6878,3313
6878,3828
6878,1910
6878,4984
6878,3199
27265,3713
27265,8450
27265,3202
27265,6017
27265,130
27265,136
27265,11402
27265,3082
27265,1035
27265,8972
27265,394
27265,7564
27265,2832
27265,2961
27265,651
27265,784
27265,8852
27265,9108
27265,2073
27265,7068
27265,10012
27265,2462
27265,1825
27265,10401
27265,6562
27265,1188
27265,1697
27265,3238
27265,8619
27265,688
27265,819
27265,11191
27265,823
27265,8380
27265,2493
27265,190
27265,191
27265,6849
27265,8516
27265,8389
27265,1606
27265,1352
27265,3529
27265,714
27265,6734
27265,2382
27265,2256
27265,11471
27265,1898
27265,10579
27265,4819
27265,7767
27265,8279
27265,476
27265,7135
27265,9953
27265,483
27265,4198
27265,4968
27265,2025
27265,6122
27265,10089
27265,7915
27265,10218
27265,10734
27265,2031
27265,4976
27265,4207
27265,1266
27265,1519
27265,7285
27265,1910
27265,1785
27265,6652
25381,225
25381,1634
25381,11402
25381,714
25381,363
25381,1516
25381,2798
25381,4819
25381,3701
25381,5110
25381,7135
25370,96
25370,7139
25370,6980
25370,4837
25370,902
25370,5659
495,902
495,327
495,1519
495,1236
495,8404
495,5110
495,823
495,5659
6438,9216
6438,7173
6438,1031
6438,11794
6438,1048
6438,7706
6438,538
6438,29
6438,1057
6438,1058
6438,4140
6438,4141
6438,1584
6438,1588
6438,564
6438,3127
6438,10300
6438,3135
6438,2111
6438,9794
6438,1605
6438,1606
6438,4166
6438,76
6438,6734
6438,2129
6438,6231
6438,602
6438,1626
6438,10844
6438,1119
6438,1635
6438,2149
6438,4198
6438,3176
6438,10861
6438,10862
6438,1647
6438,4207
6438,6257
6438,626
6438,6774
6438,631
6438,5242
6438,2683
6438,8828
6438,1661
6438,4222
6438,11391
6438,3202
6438,130
6438,4232
6438,136
6438,650
6438,651
6438,3724
6438,4749
6438,1678
6438,653
6438,1680
6438,1691
6438,5789
6438,1182
6438,1183
6438,673
6438,3745
6438,10403
6438,3748
6438,9889
6438,1190
6438,3238
6438,1704
6438,2217
6438,170
6438,682
6438,5291
6438,8364
6438,174
6438,688
6438,176
6438,6322
6438,179
6438,2228
6438,2742
6438,9911
6438,1722
6438,1726
6438,10942
6438,7870
6438,201
6438,7369
6438,9417
6438,2252
6438,10443
6438,209
6438,8402
6438,8404
6438,2262
6438,219
6438,8933
6438,8425
6438,7402
6438,10478
6438,2798
6438,5874
6438,3827
6438,1785
6438,8954
6438,3835
6438,251
6438,9982
6438,1280
6438,2817
6438,6402
6438,8450
6438,8965
6438,11014
6438,3335
6438,1799
6438,2824
6438,11021
6438,10510
6438,783
6438,8464
6438,1297
6438,1807
6438,4883
6438,11026
6438,10009
6438,287
6438,1825
6438,2340
6438,11046
6438,1321
6438,5423
6438,5424
6438,305
6438,10544
6438,308
6438,11062
6438,7478
6438,824
6438,825
6438,6458
6438,4923
6438,9527
6438,830
6438,3903
6438,831
6438,10565
6438,9541
6438,3397
6438,1352
6438,4425
6438,3916
6438,4429
6438,337
6438,8020
6438,5972
6438,6998
6438,3415
6438,1697
6438,10588
6438,2911
6438,2912
6438,4452
6438,6502
6438,4968
6438,10089
6438,9065
6438,7019
6438,2920
6438,4976
6438,9584
6438,2418
6438,1910
6438,1399
6438,3960
6438,11128
6438,6522
6438,10107
6438,3451
6438,2941
6438,4482
6438,1410
6438,902
6438,395
6438,7564
6438,9099
6438,2455
6438,408
6438,3993
6438,10655
6438,4532
6438,948
6438,7612
6438,3517
6438,448
6438,451
6438,10180
6438,11210
6438,5068
6438,2004
6438,983
6438,2524
6438,5085
6438,8157
6438,7135
6438,483
6438,10726
6438,2022
6438,1516
6438,8687
6438,1519
6438,502
6438,8184
6438,1531
6438,10748
18328,1182
32051,142
32051,205
32051,1182
11,1182
30612,2170
30612,3451
30612,1182
30612,831
687,1182
687,8943
30310,538
30310,1182
2053,8516
2053,1606
2053,5790
2053,1008
2053,1010
2053,3447
2053,5787
2053,5788
2053,5789
2053,1182
13039,132
13039,7369
13039,408
13039,1182
13039,287
11194,10978
93,2948
93,3844
93,11402
93,9610
93,1802
93,10378
93,4496
93,1553
93,8337
93,9873
93,1044
93,406
93,5660
93,8477
93,3485
93,9376
93,4769
93,11046
93,806
93,688
93,5044
93,824
93,2493
93,10942
93,451
93,8516
93,10180
93,1093
93,2636
93,5708
93,846
93,718
93,1744
93,1236
93,341
93,7895
93,4312
93,8026
93,8161
93,5221
93,1255
93,1256
93,7551
93,1647
93,4720
93,1519
93,7794
93,10615
93,1145
93,2683
93,11646
93,3199
4586,11402
20156,1182
26399,2217
26399,1182
26399,6457
32640,1802
32640,337
32640,183
32640,4442
32640,1182
34145,8450
34145,7915
34145,337
34145,183
34145,4442
34145,1182
24987,1182
5314,4742
5314,8327
5314,136
5314,7564
5314,2832
5314,1297
5314,1680
5314,5662
5314,1183
5314,287
5314,673
5314,1058
5314,682
5314,178
5314,6196
5314,1845
5314,438
5314,2742
5314,191
5314,831
5314,6467
5314,6597
5314,7624
5314,202
5314,10702
5314,2129
5314,10579
5314,2524
5314,10844
5314,12256
5314,8161
5314,8803
5314,7148
5314,1516
5314,1519
5314,3313
5314,5874
5314,1651
5314,7794
5314,7285
5314,6137
5314,2170
30176,9236
30176,5662
30176,4642
30176,3137
30176,9794
30176,68
30176,10822
30176,9297
30176,2129
30176,10844
30176,611
30176,8803
30176,1651
30176,3701
30176,7285
30176,3706
30176,3199
30176,3202
30176,136
30176,651
30176,1680
30176,10901
30176,668
30176,1183
30176,1697
30176,1199
30176,178
30176,2742
30176,7870
30176,2752
30176,1729
30176,9408
30176,202
30176,1227
30176,2252
30176,11471
30176,4819
30176,8404
30176,2262
30176,9451
30176,3313
30176,1266
30176,5874
30176,264
30176,2825
30176,3338
30176,1807
30176,3354
30176,287
30176,305
30176,308
30176,824
30176,830
30176,831
30176,10566
30176,3415
30176,1880
30176,10107
30176,3451
30176,11646
30176,7564
30176,10641
30176,8619
30176,10672
30176,6072
30176,7612
30176,7624
30176,10702
30176,6607
30176,2524
30176,7135
30176,12256
30176,1505
30176,483
30176,10726
30176,2022
30176,1516
30176,7148
30176,503
30176,3580
33001,503
1498,4255
1498,322
1498,3234
1498,1410
1498,806
1498,5158
1498,10055
1498,4266
1498,174
1498,11471
1498,2577
1498,980
1498,4186
1498,2811
1498,5663
15008,11046
15008,395
15008,1516
15008,503
15008,1081
1559,650
1559,7564
1559,10510
1559,6159
1559,8852
1559,3234
1559,10788
1559,176
1559,688
1559,3121
1559,564
1559,438
1559,3127
1559,7615
1559,4425
1559,11210
1559,463
1559,5842
1559,5337
1559,9434
1559,1627
1559,629
1559,1526
1559,503
5494,483
5494,11046
5494,395
5494,4976
5494,503
28084,8704
28084,386
28084,11046
28084,3463
28084,4198
28084,2217
28084,1519
28084,176
28084,178
28084,5874
28084,406
28084,503
28084,3960
28084,831
18570,1410
18570,483
18570,8456
18570,11402
18570,2415
18570,503
18570,2744
18570,10718
18570,5663
6277,3202
6277,899
6277,132
6277,2309
6277,7173
6277,393
6277,395
6277,7564
6277,651
6277,1035
6277,11794
6277,406
6277,24
6277,3354
6277,3234
6277,2340
6277,11046
6277,1190
6277,806
6277,682
6277,4652
6277,2996
6277,4148
6277,824
6277,1081
6277,3514
6277,4667
6277,11195
6277,7870
6277,8516
6277,1358
6277,11471
6277,3922
6277,1620
6277,2262
6277,3802
6277,1629
6277,8161
6277,483
6277,9957
6277,4198
6277,4976
6277,3313
6277,626
6277,2419
6277,8691
6277,5492
6277,503
6277,2556
29288,7296
29288,2817
29288,5889
29288,1410
29288,8456
29288,11402
29288,651
29288,4879
29288,1044
29288,5663
29288,544
29288,7072
29288,1697
29288,688
29288,2744
29288,6980
29288,202
29288,6607
29288,1234
29288,10718
29288,7915
29288,1516
29288,2798
29288,2415
29288,1519
29288,1647
29288,503
29288,3960
29288,2683
23514,4264
23514,142
23514,2798
23514,503
23514,4666
25556,4260
25556,7878
25556,1704
25556,9911
25556,651
25556,716
25556,1519
25556,7794
25556,3827
25556,2742
25556,503
25556,824
25556,952
25556,2269
25556,11646
33852,7340
33852,7794
33852,4819
33852,3127
33852,503
33852,1435
22326,3202
22326,10844
22326,830
22326,503
24500,3457
24500,7
24500,1415
24500,650
24500,2455
24500,2327
24500,3357
24500,287
24500,1569
24500,4769
24500,806
24500,3238
24500,2217
24500,10921
24500,7596
24500,688
24500,3761
24500,8754
24500,7351
24500,6712
24500,4025
24500,7482
24500,6205
24500,577
24500,7624
24500,2813
24500,5842
24500,2262
24500,478
24500,2145
24500,4207
24500,8943
24500,502
24500,503
24500,3960
24500,2170
24500,2941
33697,3234
33697,3043
33697,503
33697,3045
33697,3046
33697,3047
33697,3048
33697,3049
33697,3050
33697,3051
33697,6120
33697,2641
33697,183
33697,952
33697,668
33697,9794
33697,1182
34074,5664
34074,183
4202,5664
4202,10378
4202,10844
4202,183
7364,8464
7364,5889
7364,11402
7364,1081
1099,2817
1099,11402
1099,651
1099,7564
28460,1802
28460,8208
28460,10641
28460,2066
28460,11794
28460,1695
28460,3745
28460,2210
28460,174
28460,1075
28460,6206
28460,1343
28460,6207
28460,8516
28460,2119
28460,7895
28460,2137
28460,476
28460,8157
28460,6508
28460,10862
28460,8433
28460,10097
28460,7925
28460,503
28460,3960
28460,6652
21435,451
21435,2022
21435,10218
21435,45
21435,1519
21435,3221
21435,503
21435,2941
3154,8192
3154,9216
3154,10243
3154,3075
3154,4613
3154,5124
3154,9735
3154,9736
3154,6151
3154,8714
3154,4106
3154,1035
3154,4109
3154,9233
3154,2577
3154,7193
3154,5660
3154,5665
3154,1058
3154,551
3154,552
3154,553
3154,554
3154,555
3154,1585
3154,7218
3154,6196
3154,564
3154,10808
3154,11835
3154,8765
3154,8255
3154,4673
3154,67
3154,3139
3154,3140
3154,4678
3154,3141
3154,3142
3154,10314
3154,7244
3154,1613
3154,1614
3154,1615
3154,1616
3154,1617
3154,1618
3154,1619
3154,2129
3154,8792
3154,1114
3154,2139
3154,6235
3154,2653
3154,10844
3154,613
3154,4198
3154,10862
3154,6767
3154,1647
3154,9338
3154,2683
3154,3198
3154,3202
3154,1156
3154,2184
3154,650
3154,651
3154,140
3154,3213
3154,8337
3154,658
3154,8852
3154,1182
3154,3745
3154,4770
3154,3234
3154,7332
3154,7842
3154,2210
3154,7335
3154,1697
3154,10923
3154,3244
3154,3759
3154,688
3154,6323
3154,2742
3154,183
3154,6840
3154,184
3154,4282
3154,190
3154,7870
3154,9414
3154,5318
3154,714
3154,202
3154,1742
3154,8915
3154,1236
3154,2262
3154,6360
3154,3802
3154,731
3154,732
3154,733
3154,219
3154,5856
3154,3809
3154,2798
3154,6383
3154,8433
3154,7410
3154,3313
3154,4852
3154,1785
3154,9983
3154,2817
3154,8450
3154,5385
3154,2825
3154,3338
3154,8464
3154,2833
3154,275
3154,11546
3154,11547
3154,6938
3154,10523
3154,10013
3154,287
3154,1829
3154,806
3154,10535
3154,2855
3154,6949
3154,5413
3154,302
3154,5425
3154,308
3154,3383
3154,5431
3154,824
3154,8514
3154,10562
3154,10056
3154,337
3154,8020
3154,3415
3154,8026
3154,9567
3154,11103
3154,4962
3154,4452
3154,4968
3154,3945
3154,10089
3154,363
3154,1898
3154,4975
3154,9584
3154,10097
3154,4466
3154,4467
3154,4468
3154,9077
3154,1910
3154,4984
3154,1914
3154,10107
3154,5501
3154,3463
3154,393
3154,395
3154,7564
3154,6542
3154,11666
3154,8594
3154,5012
3154,9109
3154,4501
3154,408
3154,2457
3154,5018
3154,1949
3154,2461
3154,11682
3154,5030
3154,8619
3154,7598
3154,8113
3154,4018
3154,946
3154,1972
3154,6072
3154,3517
3154,3008
3154,448
3154,10688
3154,11210
3154,5066
3154,10716
3154,8671
3154,482
3154,483
3154,1510
3154,10726
3154,2022
3154,9194
3154,8172
3154,4590
3154,1519
3154,6129
3154,5108
3154,5109
3154,503
3154,507
3154,1020
22931,3206
22931,2568
22931,651
22931,9619
22931,7459
22931,2217
22931,10793
22931,2857
22931,3002
22931,7871
22931,8001
22931,9794
22931,4295
22931,2120
22931,1095
22931,1234
22931,7135
22931,9568
22931,613
22931,10214
22931,1510
22931,10089
22931,6122
22931,2798
22931,1519
22931,1910
22931,503
22931,4984
22931,10107
29314,130
29314,8450
29314,11655
29314,136
29314,2568
29314,10251
29314,7564
29314,395
29314,1297
29314,11026
29314,1553
29314,2961
29314,6040
29314,8601
29314,10009
29314,1183
29314,1825
29314,1697
29314,7459
29314,2724
29314,11046
29314,176
29314,3761
29314,564
29314,948
29314,949
29314,11191
29314,10040
29314,8632
29314,448
29314,1473
29314,1353
29314,202
29314,76
29314,6734
29314,2128
29314,7127
29314,3415
29314,7388
29314,3170
29314,4969
29314,10218
29314,1516
29314,10094
29314,9584
29314,10097
29314,10226
29314,6129
29314,1781
29314,503
29314,2296
29314,6652
29314,9982
12115,448
12115,1634
12115,2212
12115,454
12115,202
12115,1516
12115,7564
12115,1582
12115,1519
12115,144
12115,8686
12115,830
12115,1557
12115,503
12115,3415
12115,7135
14492,2817
14492,130
14492,3202
14492,1410
14492,7427
14492,7045
14492,8464
14492,287
14492,1183
14492,5291
14492,7596
14492,178
14492,2228
14492,2619
14492,7612
14492,4035
14492,6980
14492,7878
14492,463
14492,8143
14492,2129
14492,2769
14492,3415
14492,6878
14492,8161
14492,613
14492,5356
14492,10861
14492,10862
14492,4207
14492,1519
14492,10097
14492,1647
14492,503
14492,2556
4096,527
4096,8223
4096,4138
4096,7725
4096,1582
4096,3121
4096,7218
4096,3127
4096,568
4096,9794
4096,10822
4096,74
4096,7250
4096,3668
4096,4699
4096,1119
4096,4198
4096,102
4096,3176
4096,10861
4096,1647
4096,626
4096,630
4096,2170
4096,2683
4096,3198
4096,639
4096,136
4096,650
4096,651
4096,1182
4096,4769
4096,3234
4096,9377
4096,1190
4096,167
4096,1199
4096,178
4096,2237
4096,7870
4096,3269
4096,4295
4096,11471
4096,2256
4096,5851
4096,10978
4096,5352
4096,234
4096,8433
4096,1785
4096,2811
4096,2813
4096,765
4096,2303
4096,10495
4096,6916
4096,3335
4096,2824
4096,8464
4096,4883
4096,6421
4096,6424
4096,806
4096,11046
4096,8489
4096,2862
4096,823
4096,824
4096,830
4096,833
4096,6467
4096,3397
4096,9045
4096,3415
4096,10598
4096,10089
4096,9584
4096,5492
4096,9590
4096,11128
4096,3960
4096,10107
4096,4482
4096,3970
4096,1929
4096,7564
4096,9108
4096,3993
4096,1949
4096,8096
4096,3489
4096,10153
4096,3498
4096,10667
4096,4017
4096,949
4096,11210
4096,6607
4096,6098
4096,5086
4096,7135
4096,8161
4096,483
4096,2022
4096,1519
4096,503
4096,6652
20977,503
6209,132
6209,10921
6209,7387
6209,10641
6209,339
6209,948
6209,503
6209,1785
6209,10107
1407,292
1407,503
5825,5122
5825,9730
5825,6
5825,5126
5825,6666
5825,5133
5825,11794
5825,538
5825,5660
5825,7197
5825,543
5825,7714
5825,10275
5825,5158
5825,5672
5825,6706
5825,6196
5825,564
5825,5686
5825,3127
5825,1081
5825,2619
5825,7740
5825,10822
5825,2121
5825,10315
5825,6734
5825,593
5825,595
5825,10837
5825,8795
5825,1627
5825,10844
5825,8286
5825,1119
5825,96
5825,4198
5825,3176
5825,5229
5825,10862
5825,2157
5825,1648
5825,626
5825,1651
5825,3701
5825,7285
5825,2170
5825,639
5825,640
5825,3202
5825,645
5825,136
5825,651
5825,1680
5825,4754
5825,659
5825,6805
5825,668
5825,7325
5825,670
5825,1183
5825,4769
5825,5794
5825,1697
5825,1190
5825,1703
5825,682
5825,2219
5825,4266
5825,688
5825,2228
5825,2742
5825,9911
5825,4283
5825,7870
5825,6848
5825,1731
5825,7878
5825,4296
5825,1225
5825,202
5825,716
5825,1228
5825,209
5825,4819
5825,2262
5825,7895
5825,218
5825,8925
5825,8425
5825,747
5825,4844
5825,2798
5825,3313
5825,9457
5825,757
5825,248
5825,2296
5825,251
5825,2811
5825,2813
5825,2817
5825,6402
5825,5889
5825,6913
5825,1798
5825,3335
5825,2824
5825,3338
5825,10510
5825,270
5825,2832
5825,4883
5825,5402
5825,11547
5825,284
5825,287
5825,2857
5825,1324
5825,10548
5825,830
5825,835
5825,8516
5825,327
5825,9033
5825,3916
5825,337
5825,3922
5825,3415
5825,10585
5825,8026
5825,7016
5825,363
5825,2415
5825,372
5825,9099
5825,395
5825,2451
5825,9108
5825,408
5825,2462
5825,8099
5825,3498
5825,8619
5825,6579
5825,952
5825,1991
5825,11210
5825,978
5825,8660
5825,980
5825,8149
5825,3543
5825,8161
5825,7649
5825,2530
5825,2025
5825,2026
5825,10218
5825,1519
5825,1524
5825,503
5825,6138
5825,2556
20644,503
20644,651
20644,639
7846,136
7846,10641
7846,2811
7846,503
6644,130
6644,3335
6644,2824
6644,651
6644,1055
6644,5925
6644,5669
6644,1582
6644,688
6644,564
6644,3517
6644,2626
6644,10822
6644,463
6644,2133
6644,1119
6644,4198
6644,4207
6644,8304
6644,1519
6644,372
6644,639
26769,1634
26769,451
26769,7173
26769,5669
26769,3397
26769,8304
26769,948
26769,823
26769,9016
26769,2811
780,3338
780,566
780,503
13667,2025
13667,7908
13667,503
33289,3170
33289,7895
33289,202
33289,503
33289,3198
33289,287
33401,476
33401,502
33401,8062
33401,503
24873,6
24873,2568
24873,1058
24873,10275
24873,11301
24873,5677
24873,7218
24873,1093
24873,1097
24873,76
24873,77
24873,1103
24873,10838
24873,1114
24873,2140
24873,608
24873,4198
24873,7285
24873,130
24873,6789
24873,651
24873,8850
24873,3235
24873,7843
24873,2213
24873,8362
24873,171
24873,176
24873,178
24873,3253
24873,4295
24873,202
24873,2252
24873,1742
24873,5330
24873,5842
24873,8404
24873,1238
24873,10978
24873,7908
24873,1266
24873,7424
24873,8450
24873,1799
24873,264
24873,6927
24873,1807
24873,5391
24873,10002
24873,8464
24873,286
24873,6949
24873,5932
24873,302
24873,315
24873,8516
24873,4425
24873,8026
24873,9051
24873,2909
24873,1383
24873,4968
24873,10089
24873,2412
24873,1910
24873,2435
24873,3462
24873,7564
24873,2450
24873,949
24873,4029
24873,4547
24873,454
24873,1480
24873,1481
24873,7127
24873,3543
24873,1510
24873,10726
24873,3047
24873,1516
24873,10226
24873,503
24873,2556
686,503
30668,1114
30668,11046
30668,4295
30668,2217
30668,8619
30668,1035
30668,10544
30668,7285
30668,503
30668,1785
30668,8026
30668,287
11418,503
13893,10121
13893,8464
13893,1169
13893,1055
13893,10279
13893,6567
13893,688
13893,6961
13893,8753
13893,8883
13893,7604
13893,3253
13893,2742
13893,439
13893,315
13893,9794
13893,9157
13893,11471
13893,2129
13893,1490
13893,5842
13893,2262
13893,1127
13893,1128
13893,631
13893,2798
13893,4207
13893,2162
13893,7285
13893,503
1186,270
1186,152
1186,538
1186,806
1186,2742
1186,823
1186,9016
1186,825
1186,4666
1186,1726
1186,451
1186,7135
1186,8162
1186,4198
1186,1647
1186,3313
1186,6129
1186,503
1186,1785
32686,503
9766,1729
9766,6402
9766,4769
9766,3748
9766,5889
9766,774
9766,3961
9766,682
9766,10510
9766,11191
9766,7218
9766,10579
9766,503
9766,1081
9766,3451
9766,3415
9766,1183
24452,11046
24452,1168
24452,7285
24452,5110
24452,503
24452,8572
24519,9989
24519,136
24519,1557
24519,2461
24519,3108
24519,2217
24519,3753
24519,558
24519,824
24519,827
24519,456
24519,1353
24519,1355
24519,7383
24519,503
24519,3047
24519,6250
24519,10218
24519,1898
24519,10224
24519,1010
24519,7158
24519,7159
24519,7160
24519,7161
7680,4140
7680,503
7388,503
10479,2252
27621,833
27621,337
27621,822
27621,823
27621,824
27621,3415
14805,1824
14805,833
14805,337
14805,822
14805,823
14805,824
14805,3415
17526,827
17526,613
17526,4198
17526,3047
15062,6980
15062,613
15062,836
15062,3047
15062,827
15062,639
20687,3202
20687,3939
20687,130
20687,5671
20687,3047
20687,116
20687,503
20687,831
29102,3047
29102,3202
29102,3939
29102,5671
7706,503
7964,408
7964,6980
7964,503
21672,1410
21672,891
21672,900
21672,8450
