group,item
10664,6413
10664,1553
10664,8850
10664,6548
10664,9109
10664,279
10664,668
10664,284
10664,1183
10664,680
10664,682
10664,171
10664,3498
10664,2606
10664,10548
10664,8502
10664,4919
10664,568
10664,6975
10664,1600
10664,7360
10664,3268
10664,6983
10664,1225
10664,8402
10664,4819
10664,84
10664,5719
10664,7767
10664,8279
10664,727
10664,2524
10664,2270
10664,1119
10664,5216
10664,991
10664,3170
10664,2030
10664,2812
10665,4426
10666,4426
10667,5721
10667,6531
10668,4426
10669,4426
10670,1059
10670,5724
10672,4426
10673,448
10673,6
10673,503
10673,2824
10673,1705
10673,1182
10673,5727
10674,4426
10675,4426
10676,9346
10676,6402
10676,6916
10676,4997
10676,393
10676,11149
10676,4752
10676,1297
10676,3857
10676,1044
10676,5781
10676,4891
10676,668
10676,1183
10676,4255
10676,1825
10676,4519
10676,1703
10676,1321
10676,2347
10676,1579
10676,1580
10676,2733
10676,1199
10676,2991
10676,3121
10676,948
10676,9149
10676,7870
10676,76
10676,3916
10676,2126
10676,851
10676,7767
10676,2910
10676,7135
10676,5730
10676,7145
10676,10861
10676,10862
10676,2798
10676,626
10676,886
10676,1785
10676,507
10676,3966
10677,2217
10680,2217
10682,2217
10687,5732
10687,1820
10691,2217
10694,1059
10694,5734
10694,8102
10694,714
10694,624
10694,2129
10694,2418
10694,4372
10694,1557
10694,2873
10694,10107
10697,892
10697,219
10697,1228
10697,5734
10699,2217
10701,2217
10702,2217
10704,442
10704,5738
10706,2217
10707,6
10707,7046
10707,1297
10707,1945
10707,538
10707,5787
10707,5790
10707,1958
10707,682
10707,683
10707,1330
10707,1726
10707,831
10707,446
10707,1992
10707,1994
10707,2123
10707,76
10707,5070
10707,3535
10707,8654
10707,7767
10707,1119
10707,9696
10707,1251
10707,4968
10707,6378
10707,5740
10707,7795
10707,3443
10707,499
10707,2807
10707,3706
10707,4987
10707,637
10708,2022
10709,5741
10709,3166
10711,29
10711,3166
10712,1802
10712,5742
10713,2022
10714,10370
10714,1544
10714,6410
10714,1100
10714,5744
10714,7860
10714,6584
10714,671
10715,2022
10716,2022
10718,2022
10719,2022
10721,2022
10722,82
10722,651
10723,2022
10724,2022
10725,2176
10725,5749
10725,5750
10725,3959
10725,9916
10726,2022
10727,171
10727,5749
10727,3213
10728,2022
10730,2022
10731,2022
10733,2022
10736,2022
10737,2022
10738,2022
10739,2022
10740,2022
10741,2022
10742,5158
10742,495
10742,980
10742,537
10742,10107
10742,92
10742,5757
10742,5758
10743,5481
10743,5757
10744,2022
10745,2022
10747,2022
10748,2022
10749,67
10749,10089
10749,682
10749,4819
10749,340
10749,1880
10749,10107
10749,3135
10749,5759
10751,2022
10752,5761
10752,501
10753,2022
10754,10544
10754,5763
10754,9584
10754,1799
10755,2022
10756,2022
10757,2022
10758,2022
10759,2022
10762,2022
10763,2022
10764,5766
10764,439
10765,5549
10765,5767
10769,2022
10772,2022
10773,2022
10774,2022
10776,2022
10777,2022
10778,2022
10783,2022
10784,2022
10790,2022
10791,502
10791,5775
10794,824
10794,2568
10794,8402
10794,502
10804,2022
10805,2642
10805,6987
10806,2022
10808,2642
10808,806
10810,2022
10813,2022
10820,2022
10823,2022
10825,1810
10825,5779
10825,3964
10826,1697
10826,5780
10826,493
10826,1991
10827,2022
10828,869
10828,902
10829,2462
10829,869
10829,5781
10830,642
10830,6915
10830,2931
10830,869
10830,824
10830,538
10830,2251
10831,2022
10832,2022
10834,2022
10835,2712
10835,2577
10835,5178
10835,5783
10836,9584
10836,4595
10836,1717
10836,5784
10837,2022
10839,2022
10840,2022
10841,1606
10841,1008
10841,1010
10841,3447
10841,5787
10841,5788
10841,5789
10841,5790
10842,2022
10843,5792
10843,1825
10843,6113
10843,7208
10843,689
10843,2546
10843,2642
10843,2783
10843,1435
10843,2683
10843,8988
10843,5791
10844,2022
10845,2022
10846,5794
10846,5126
10846,3335
10846,4266
10846,202
10846,395
10846,5229
10846,10862
10846,11210
10846,593
10846,284
10846,3127
10846,5660
10846,7325
10850,5796
10850,10837
10851,2022
10852,2022
10853,2022
10854,2022
10855,2022
10856,1208
10856,220
10856,5798
10857,2022
10858,2022
10859,2022
10860,2817
10860,5799
10861,2022
10862,894
10862,7955
10862,439
10862,5800
10862,890
10862,718
10863,5801
10863,1726
10864,6849
10864,2051
10864,6825
10864,1898
10864,140
10864,2545
10864,5874
10864,370
10864,949
10864,1399
10864,2813
10864,1182
10865,2022
10866,2545
10866,2931
10866,824
10866,7321
10866,234
10866,5677
10867,619
10867,2733
10867,688
10867,2545
10867,337
10867,1234
10867,3313
10867,9910
10869,2545
10869,722
10872,2022
10873,2545
10873,4547
10874,2022
10875,2022
10876,2022
10878,2022
10880,2022
10881,5806
10881,8404
10881,2462
10881,11391
10883,2022
10884,2022
10885,2976
10885,3299
10885,3335
10885,284
10885,830
10885,5807
10886,2022
10888,2022
10889,2022
10890,2022
10893,2976
10893,1058
10897,2022
10898,2022
10899,2022
10900,2022
10901,2022
10902,5811
10902,892
10903,2022
10904,2022
10905,2022
10906,2913
10906,5813
10907,2022
10909,2022
10910,2022
10911,5267
10911,5814
10912,2022
10913,2022
10914,2022
10915,2211
10915,271
10916,2022
10917,448
10917,483
10917,3238
10917,8327
10917,7564
10917,271
10917,593
10917,1055
10917,4381
10917,831
10918,2022
10919,2022
10920,2022
10921,664
10921,1280
10921,1405
10922,2022
10923,2022
10924,2022
10925,5818
10925,573
10927,2022
10929,2022
10930,5820
10930,3044
10931,2022
10932,2022
10933,1493
10933,5822
10933,5823
10936,2022
10937,2022
10938,2022
10939,2022
10940,1120
10940,5828
10940,5829
10940,7045
10940,76
10940,10614
10940,3930
10940,7612
10940,7870
10941,6544
10941,1058
10941,210
10941,5828
10941,2824
10941,6862
10941,11183
10942,2145
10942,190
10942,5830
10943,448
10943,8516
10943,5831
10943,841
10943,1802
10943,1742
10943,9871
10943,7951
10943,8337
10943,658
10943,1234
10943,183
10943,4059
10943,8157
10943,1633
10943,356
10943,6830
10943,11183
10943,688
10943,11127
10943,178
10943,6323
10943,9911
10944,5832
10944,8852
10945,5833
10945,631
10946,4359
10947,4359
10948,4359
10950,4359
10951,3335
10951,1097
10951,5834
10951,714
10951,716
10951,2256
10951,593
10951,662
10951,538
10951,220
10951,284
10951,8292
10951,4210
10951,2741
10951,7478
10951,1526
10951,5178
10951,10107
10952,4359
10954,4359
10955,4359
10956,9216
10956,2817
10956,6402
10956,4612
10956,5254
10956,1799
10956,902
10956,9865
10956,3721
10956,3463
10956,3464
10956,4626
10956,3730
10956,3732
10956,3492
10956,2087
10956,2602
10956,10544
10956,52
10956,4919
10956,439
10956,2873
10956,5180
10956,6973
10956,7870
10956,7612
10956,9923
10956,10824
10956,4299
10956,5836
10956,2126
10956,980
10956,2262
10956,218
10956,4198
10956,10726
10956,9069
10956,10862
10956,1135
10956,2418
10956,7795
10956,5751
10956,1151
10957,287
10958,8320
10958,9088
10958,6916
10958,7941
10958,11014
10958,393
10958,9482
10958,3213
10958,1553
10958,2833
10958,10900
10958,7959
10958,10651
10958,668
10958,8734
10958,2974
10958,3745
10958,1058
10958,10667
10958,1203
10958,948
10958,1845
10958,7478
10958,3387
10958,2683
10958,7613
10958,10822
10958,2758
10958,2941
10958,5838
10958,5839
10958,2256
10958,6862
10958,8404
10958,8157
10958,9700
10958,3557
10958,2027
10958,1647
10958,4209
10958,626
10958,371
10958,6774
10958,1785
10958,2682
10958,10107
10958,6652
10958,3069
10960,1627
10961,9154
10961,1095
10961,2568
10961,76
10961,3916
10961,5840
10961,10900
10961,24
10961,8157
10961,7135
10961,483
10961,3238
10961,8616
10961,1580
10961,51
10961,3509
10961,1783
10961,2619
10961,8763
10961,7870
10962,1627
10963,1627
10964,1627
10965,97
10965,5842
10965,5843
10967,1627
10969,1627
10970,5842
10970,9135
10973,1627
10974,1627
10975,1627
10976,1627
10977,1627
10978,9218
10978,7714
10978,5846
10978,5198
10978,10479
10982,1627
10983,5846
10983,6
10986,1627
10987,1627
10988,1627
10989,1627
10990,1627
10991,1627
10996,1627
10998,272
10998,5850
10999,5850
10999,879
11000,1627
11005,1627
11006,1627
11007,4482
11007,3970
11007,6916
11007,3335
11007,6421
11007,6424
11007,1949
11007,11046
11007,167
11007,8489
11007,4138
11007,7725
11007,3121
11007,823
11007,2237
11007,10495
11007,74
11007,6607
11007,2256
11007,5851
11007,5086
11007,483
11007,4198
11007,10598
11007,5352
11007,10861
11007,626
11007,630
11007,9590
11007,3960
11007,2813
11007,3198
11007,2303
11008,5180
11008,4679
11009,4771
11009,963
11009,4679
11009,7724
11009,10549
11009,7670
11009,5722
11009,2459
11009,476
11009,2813
11010,538
11011,538
11012,1505
11012,4679
11012,717
11012,4718
11012,10862
11012,1651
11012,4180
11012,3508
11012,3292
11012,10108
11013,3515
11013,5852
11014,538
11015,538
11017,538
11018,538
11019,5856
11019,10107
11020,538
11021,5858
11021,8988
11021,8157
11022,5859
11022,284
11023,538
11024,889
11024,5859
11024,3892
11025,1280
11025,5859
11025,3335
11025,716
11025,7135
11026,538
11027,3202
11027,5262
11027,408
11027,7706
11027,8988
11027,7714
11027,8099
11027,2170
11027,1192
11027,1705
11027,10416
11027,3509
11027,694
11027,441
11027,4923
11027,3779
11027,1606
11027,10824
11027,2512
11027,8660
11027,7127
11027,93
11027,8161
11027,483
11027,5860
11027,486
11027,3176
11027,10089
11027,4968
11027,1515
11027,10862
11027,2798
11027,626
11027,3706
11027,10495
11028,7564
11029,7564
11030,7564
11031,7564
11033,7564
11034,7564
11035,7564
11036,833
11036,3202
11036,201
11036,5866
11036,272
11036,3801
11036,2462
11036,7135
11038,3202
11038,6531
11038,6916
11038,2825
11038,8336
11038,272
11038,8724
11038,3093
11038,408
11038,537
11038,538
11038,8988
11038,2461
11038,670
11038,673
11038,3492
11038,3238
11038,2983
11038,4267
11038,8619
11038,3758
11038,688
11038,946
11038,51
11038,2227
11038,308
11038,7609
11038,189
11038,446
11038,8255
11038,831
11038,451
11038,8516
11038,1097
11038,5324
11038,466
11038,6111
11038,7649
11038,483
11038,10855
11038,4968
11038,10089
11038,2025
11038,5868
11038,1392
11038,3057
11038,626
11038,499
11038,3701
11038,1785
11038,2170
11038,1151
11039,1505
11039,451
11039,6982
11039,4652
11039,5869
11039,3761
11039,6417
11039,507
11039,8954
11039,4603
11039,28
11039,7165
11039,190
11040,7915
11046,7915
11047,7915
11048,6833
11048,5870
11049,7915
11051,7915
11052,7915
11054,7915
11055,3044
11055,1647
11055,5871
11056,7915
11057,7915
11058,7915
11059,7915
11061,7915
11062,641
11062,7714
11062,2213
11062,3622
11062,6666
11062,10923
11062,7917
11062,558
11062,302
11062,4496
11062,5873
11062,3926
11063,7915
11065,136
11065,5874
11067,7915
11068,7915
11069,7915
11070,7915
11071,7915
11072,7915
11073,448
11073,8516
11073,455
11073,6443
11073,8812
11073,6797
11073,2129
11073,1297
11073,5875
11073,1048
11073,1945
11073,10075
11073,1182
11074,7915
11075,7915
11076,7915
11077,7915
11079,7915
11080,7915
11082,7915
11084,7915
11085,7915
11086,7915
11087,7915
11089,7915
11090,7915
11091,7915
11092,4577
11092,8090
11092,141
11093,5881
11093,10436
11094,7915
11095,7915
11096,803
11096,6916
11096,3235
11096,483
11096,3335
11096,7564
11096,6028
11096,4751
11096,8336
11096,3057
11096,948
11096,3701
11096,1785
11096,5884
11097,7915
11098,7915
11099,7915
11100,5888
11100,1158
11102,7915
11103,7915
11104,7915
11105,7915
11106,7915
11107,7915
11108,7915
11109,5890
11109,8900
11109,1605
11109,8516
11109,327
11109,522
11109,6666
11109,11402
11109,2580
11109,5910
11109,24
11109,11103
11109,483
11109,3813
11109,2217
11109,682
11109,4906
11109,6763
11109,302
11109,1262
11109,11127
11109,3960
11110,2832
11110,393
11110,5891
11111,3713
11111,130
11111,5891
11111,5892
11111,3970
11111,10370
11111,5126
11111,6407
11111,1545
11111,1298
11111,7571
11111,1819
11111,3483
11111,2466
11111,2339
11111,10541
11111,1085
11111,1347
11111,5704
11111,208
11111,2642
11111,470
11111,7127
11111,7258
11111,474
11111,476
11111,2144
11111,2145
11111,3555
11111,1253
11111,101
11111,1893
11111,1896
11111,10226
11111,1399
11111,3960
11111,8828
11111,10239
11112,7564
11113,7564
11114,7564
11115,7564
11116,7564
11118,7564
11120,7564
11121,7564
11122,9923
11122,2022
11122,4167
11122,2025
11122,2155
11122,5900
11122,76
11122,1516
11122,1008
11122,8691
11122,5499
11122,1726
11123,10275
11123,5901
11123,3759
11124,593
11124,2210
11124,1651
11124,6666
11124,2971
11124,7596
11124,5901
11125,7564
11126,337
11126,23
11126,9736
11126,6666
11126,5660
11126,5902
11126,1711
11127,7564
11128,7564
11129,1280
11129,5905
11129,631
11130,7360
11130,9154
11130,4547
11130,8
11130,6542
11130,5905
11130,7125
11130,6622
11130,10272
11130,9952
11130,11046
11130,10855
11130,5995
11130,10412
11130,2096
11130,9203
11130,308
11130,5302
11130,10107
11130,8893
11131,992
11131,3463
11131,648
11131,2663
11131,715
11131,3183
11131,5905
11131,5906
11131,595
11131,978
11131,2740
11131,1204
11131,503
11131,538
11131,861
11132,716
11133,716
11134,716
11136,716
11138,716
11139,716
11140,716
11141,716
11142,716
11144,757
11144,5158
11144,2376
11144,3961
11144,5327
11145,5908
11145,1742
11146,716
11147,716
11148,716
11149,716
11150,716
11151,716
11152,5912
11152,2129
11152,183
11153,716
11154,716
11155,3810
11155,746
11155,9993
11155,5914
11155,5758
11156,2817
11156,2129
11156,2418
11156,5572
11156,4819
11156,5915
11157,716
11158,716
11159,716
11160,4673
11160,5917
11161,716
11163,716
11164,1031
11164,2568
11164,2824
11164,650
11164,393
11164,658
11164,10900
11164,1557
11164,10901
11164,8215
11164,8852
11164,9108
11164,11546
11164,1819
11164,8988
11164,8090
11164,2974
11164,5920
11164,4769
11164,6560
11164,805
11164,3238
11164,806
11164,10667
11164,688
11164,949
11164,694
11164,1082
11164,1597
11164,9157
11164,327
11164,1353
11164,2252
11164,6862
11164,1742
11164,1358
11164,337
11164,8279
11164,8795
11164,476
11164,8157
11164,6111
11164,10085
11164,10214
11164,1898
11164,626
11164,1781
11164,4854
11164,3960
11164,3198
11165,1280
11165,2051
11165,3843
11165,3335
11165,8
11165,9736
11165,2573
11165,1039
11165,6160
11165,271
11165,2832
11165,538
11165,6685
11165,5921
11165,7714
11165,3622
11165,10806
11165,4667
11165,2366
11165,831
11165,4930
11165,9540
11165,3400
11165,2126
11165,2128
11165,9297
11165,593
11165,2642
11165,9045
11165,3415
11165,1880
11165,10333
11165,356
11165,3174
11165,10855
11165,2920
11165,4207
11165,2672
11165,7794
11165,1651
11165,370
11165,2682
11165,2170
11165,10107
11165,4734
11165,7808
11165,3463
11165,2184
11165,5769
11165,393
11165,9871
11165,8337
11165,5266
11165,11666
11165,8852
11165,1940
11165,2716
11165,4769
11165,3748
11165,3238
11165,2217
11165,10156
11165,9905
11165,434
11165,7605
11165,7864
11165,7609
11165,6074
11165,1979
11165,10942
11165,6340
11165,11471
11165,6607
11165,1234
11165,10463
11165,7135
11165,6117
11165,9958
11165,10726
11165,9702
11165,3313
11165,760
11166,10789
11167,10789
11168,714
11168,5923
11169,10789
11170,10789
11172,2568
11172,457
11172,1114
11172,5925
11173,10789
11174,3057
11174,5925
11175,1841
11175,9251
11175,5926
11175,7959
11176,6912
11176,8739
11176,2211
11176,5926
11176,5927
11176,3050
11176,9451
11176,1229
11176,7054
11176,2737
11176,1557
11177,6407
11177,5928
11177,4265
11177,6734
11177,851
11177,9108
11177,8279
11177,7767
11177,3960
11177,8795
11177,3483
11178,538
11178,1293
11179,3200
11179,9284
11179,5253
11179,134
11179,7878
11179,1739
11179,7571
11179,8852
11179,8085
11179,1876
11179,2327
11179,8660
11179,6105
11179,2716
11179,2140
11179,1182
11179,3517
11179,4769
11179,5929
11179,5930
11179,5485
11179,8435
11179,3829
11179,6652
11179,829
11180,3202
11181,5931
11181,5932
11182,5931
11182,5933
11184,3202
11185,3202
11186,3202
11187,3202
11188,1799
11188,136
11188,8714
11188,394
11188,9359
11188,5660
11188,285
11188,4769
11188,1188
11188,7206
11188,8616
11188,1707
11188,10156
11188,1584
11188,5937
11188,2481
11188,6577
11188,182
11188,190
11188,2239
11188,7767
11188,7127
11188,7128
11188,602
11188,7135
11188,1510
11188,9575
11188,4968
11188,3700
11188,1781
11188,7670
11188,2170
11188,2813
11190,1516
11191,1194
11191,2025
11191,5938
11192,1516
11193,1516
11194,1516
11195,1516
11196,1516
11197,1516
11199,3235
11199,1188
11199,395
11199,593
11199,1010
11199,948
11199,3893
11199,5942
11199,10808
11199,1785
11199,3166
11200,8099
11200,1061
11200,902
11200,1740
11200,370
11200,7315
11200,5942
11200,886
11200,285
11201,1516
11202,5944
11202,1082
11202,3339
11203,1516
11204,1516
11205,1516
11206,5946
11206,10495
11207,1516
11208,1516
11209,1516
11210,1516
11211,1516
11212,11794
11212,499
11212,7990
11212,8470
11212,2811
11212,5949
11212,9582
11214,1516
11218,10609
11218,1909
11218,3002
11218,5949
11218,190
11220,1516
11221,1516
11222,5952
11222,9346
11222,4186
11222,273
11222,1557
11222,10585
11222,5594
11222,8988
11222,831
11223,1516
11225,5952
11225,3177
11227,5952
11227,4769
11228,1516
11229,8161
11229,5956
11229,2213
11229,455
11229,8943
11229,4532
11229,2580
11229,9271
11229,3515
11230,1892
11230,5957
11230,3749
11230,9736
11230,4264
11230,6542
11230,51
11230,2579
11230,4819
11230,7478
11230,2873
11230,11195
11230,5406
11231,1516
11232,1516
11233,1516
11236,1909
11236,5960
11236,1132
11236,10861
11236,2270
11236,1183
11237,1986
11237,8428
11237,7478
11237,5961
11237,716
11237,6463
11239,1516
11240,1516
11241,5961
11241,1889
11241,10107
11241,2663
11242,5961
11242,716
11242,8428
11242,286
11243,1516
11244,1516
11245,1516
11247,1516
11248,1516
11249,1516
11250,1516
11252,1516
11253,5965
11253,1510
11254,448
11254,7795
11254,10152
11254,10107
11254,5966
11255,1516
11258,5968
11258,9108
11259,1516
11260,1516
11261,1280
11261,4547
11261,716
11261,593
11261,5970
11261,659
11261,1850
11261,892
11261,285
11262,10808
11262,5971
11263,6531
11263,3556
11263,2186
11263,1325
11263,1711
11263,593
11263,626
11263,5971
11263,5972
11263,437
11263,209
11263,7895
11263,3580
11264,2672
11264,1808
11264,5973
11264,7493
11264,10107
11265,1516
11266,3692
11266,5974
11266,6463
11267,1516
11268,1516
11271,5978
11271,1559
11272,1516
11273,1516
11274,1516
11276,5492
11276,5980
11276,316
11277,1516
11278,3508
11278,5981
11278,4198
11279,1516
11281,1516
11282,1516
11283,1516
11285,1516
11286,1516
11287,1516
11288,1516
11289,776
11289,538
11290,1516
11293,1516
11294,1516
11296,1516
11298,5993
11298,879
11299,5993
11299,879
11300,1297
11300,403
11300,3463
11300,537
11300,5994
11300,76
11301,1516
11302,1516
11303,8516
11303,715
11303,658
11303,4819
11303,3290
11303,4831
11303,1055
11303,678
11303,5997
11303,5998
11303,10478
11303,1647
11303,3443
11303,1909
11303,3069
11303,4734
11304,1516
11305,1516
11306,3761
11306,953
11306,5999
11307,6000
11307,1250
11307,5999
11309,272
11309,6001
11311,1516
11312,1344
11312,1557
11313,1344
11313,2217
11313,1376
11314,1516
11315,6003
11315,2021
11317,1516
11318,1516
11319,1516
11320,1516
11321,1516
11322,3202
11322,4613
11322,3335
11322,5005
11322,10901
11322,408
11322,537
11322,8988
11322,1182
11322,3103
11322,10156
11322,10544
11322,7859
11322,10548
11322,7477
11322,3127
11322,3514
11322,831
11322,448
11322,454
11322,3704
11322,1234
11322,5842
11322,9045
11322,3803
11322,5213
11322,2786
11322,359
11322,4968
11322,7530
11322,9966
11322,5872
11322,6006
11322,760
11322,3451
11323,2415
11324,5842
11324,8915
11324,5718
11324,6008
11324,6009
11325,2415
11326,6010
11326,1322
11327,2415
11328,2415
11329,130
11329,3462
11329,2568
11329,136
11329,2825
11329,7564
11329,5781
11329,10651
11329,5789
11329,1188
11329,9126
11329,6825
11329,682
11329,1580
11329,688
11329,6577
11329,2227
11329,7605
11329,8760
11329,2301
11329,4667
11329,1095
11329,4295
11329,1103
11329,2256
11329,3706
11329,7767
11329,8157
11329,7135
11329,3170
11329,10853
11329,4198
11329,3557
11329,4968
11329,1510
11329,10094
11329,5874
11329,1910
11329,887
11329,3961
11329,11130
11329,10107
11329,6013
11329,3198
11329,763
11330,11191
11331,6013
11331,6014
11332,11191
11333,11191
11334,11191
11336,11210
11336,6018
11337,537
11337,2170
11337,6019
11339,11191
11340,674
11340,6021
11340,2270
11341,11191
11342,11191
11343,11191
11346,11191
11347,11191
11348,6025
11348,717
11351,1808
11351,6025
11351,6026
11352,11191
11353,11191
11354,11191
11355,11191
11356,11191
11357,7568
11357,6027
11358,11191
11359,4198
11359,6919
11359,6028
11359,6508
11359,3387
11359,10680
11359,10811
11359,574
11360,11191
11361,6028
11361,5549
11362,11191
11363,11191
11364,11191
11365,6927
11365,6031
11369,11191
11372,1280
11372,6849
11372,3235
11372,1095
11372,6825
11372,8619
11372,4268
11372,6033
11372,2170
11372,476
11372,29
11374,11191
11375,11191
11376,11191
11377,9665
11377,6038
11378,11191
11379,6040
11379,2568
11379,10226
11379,7127
11380,11191
11381,11191
11383,11191
11384,11191
11385,6045
11385,6046
11386,11191
11387,11191
11389,6915
11389,6916
11389,3335
11389,2825
11389,8462
11389,8722
11389,8212
11389,8724
11389,3355
11389,8988
11389,1825
11389,803
11389,1580
11389,5676
11389,1325
11389,5433
11389,3387
11389,830
11389,831
11389,6976
11389,6467
11389,10566
11389,10824
11389,6474
11389,6228
11389,10838
11389,4968
11389,10094
11389,626
11389,3701
11389,630
11389,2170
11389,639
11389,4482
11389,6531
11389,7300
11389,1926
11389,7564
11389,5262
11389,4495
11389,8336
11389,1680
11389,918
11389,408
11389,668
11389,5789
11389,2461
11389,6047
11389,2462
11389,673
11389,8097
11389,678
11389,2983
11389,4267
11389,8619
11389,3758
11389,688
11389,179
11389,2227
11389,187
11389,3516
11389,4029
11389,446
11389,448
11389,451
11389,10180
11389,1733
11389,8394
11389,1493
11389,483
11389,6885
11389,9193
11389,2025
11389,2798
11389,4590
11389,1519
11389,499
11389,1785
11389,1789
11389,255
11392,568
11392,6049
11393,6049
11393,3745
11393,7173
11393,393
11393,273
11393,1106
11393,10134
11393,2967
11393,6616
11393,3966
11394,3748
11395,3748
11396,3748
11397,3748
11398,3748
11399,3748
11400,6052
11400,8199
11400,5166
11400,1841
11400,6173
11400,5492
11400,4314
11400,6267
11400,8188
11400,5309
11400,6750
11401,1697
11401,6053
11401,6054
11401,10501
11401,1804
11401,5932
11401,8428
11401,6578
11401,1493
11401,3638
11401,5146
11402,3748
11403,3748
11405,3748
11407,3748
11408,2712
11408,8394
11408,661
11408,623
11410,3748
11412,3748
11413,3748
11414,735
11414,6063
11415,3748
11416,1825
11416,2083
11416,1352
11416,3945
11416,76
11416,3916
11416,7564
11416,10544
11416,6065
11416,3761
11416,6901
11416,1909
11416,502
11416,10107
11417,3748
11418,3748
11419,3748
11420,946
11420,6068
11420,6069
11421,9985
11421,130
11421,7941
11421,6
11421,4359
11421,2572
11421,6544
11421,7440
11421,9109
11421,4118
11421,10134
11421,4120
11421,537
11421,284
11421,4381
11421,8990
11421,3745
11421,1058
11421,803
11421,11046
11421,7206
11421,5171
11421,2228
11421,3251
11421,6070
11421,694
11421,4151
11421,10808
11421,822
11421,6714
11421,1084
11421,3647
11421,3397
11421,1606
11421,2251
11421,3921
11421,2642
11421,2131
11421,980
11421,6100
11421,4183
11421,8795
11421,5085
11421,8161
11421,996
11421,10085
11421,2022
11421,4968
11421,2025
11421,1516
11421,3309
11421,1008
11421,626
11421,243
11421,1651
11421,3704
11421,1785
11421,10107
11421,10495
11422,3701
11424,6073
11424,6071
11426,3701
11428,3701
11432,6074
11432,220
11434,6074
11434,581
11436,3701
11437,6075
11437,2109
11437,3846
11438,4409
11438,6075
11438,1727
11439,6076
11439,454
11440,3701
11441,7699
11441,6078
11441,439
11442,3701
11443,3701
11444,2976
11444,650
11444,181
11445,3701
11446,3701
11447,3701
11448,6080
11448,4625
11448,10243
11448,1929
11448,2682
11448,2252
11448,10861
11449,3701
11451,3701
11452,6083
11452,9108
11452,1527
11452,1703
11452,2824
11453,3701
11454,3701
11456,337
11456,613
11456,10921
11456,670
11456,639
11457,3701
11458,3701
11460,3701
11461,3701
11462,2629
11462,407
11463,3701
11464,3701
11465,3701
11466,6084
11466,661
11466,2663
11467,3701
11469,3701
11470,3701
11471,765
11471,6085
11471,455
11473,3701
11474,3701
11476,672
11476,7499
11476,5579
11476,6086
11477,3701
11479,3701
11480,3701
11481,3701
11484,220
11484,526
11485,3701
11486,3701
11487,3701
11488,3701
11489,3701
11490,24
11490,6089
11492,672
11492,673
11492,448
11492,7942
11492,6090
11492,202
11492,5579
11492,76
11492,2415
11492,538
11492,284
11492,2462
11493,3701
11494,1651
11494,6
11494,8362
11494,6092
11494,302
11495,448
11495,6093
11495,2798
11495,1010
11495,8404
11495,8279
11495,503
11495,24
11495,1182
11503,3701
11504,3701
11505,3701
11506,3701
11507,3701
11508,3075
11508,1545
11508,4883
11508,1557
11508,6421
11508,1560
11508,29
11508,39
11508,1584
11508,1585
11508,2866
11508,308
11508,568
11508,1082
11508,831
11508,6465
11508,6210
11508,835
11508,4934
11508,6473
11508,9033
11508,7499
11508,845
11508,8526
11508,7767
11508,8795
11508,1630
11508,1119
11508,1635
11508,1893
11508,4198
11508,4973
11508,10862
11508,10094
11508,9581
11508,626
11508,3701
11508,3960
11508,3455
11508,641
11508,6529
11508,8326
11508,650
11508,651
11508,402
11508,9108
11508,10141
11508,4515
11508,1188
11508,3238
11508,1960
11508,8873
11508,688
11508,5812
11508,5046
11508,1725
11508,2239
11508,960
11508,10180
11508,8389
11508,7621
11508,455
11508,8396
11508,6096
11508,5842
11508,4311
11508,472
11508,3803
11508,6111
11508,9953
11508,10214
11508,1510
11508,4073
11508,2025
11508,747
11508,3309
11508,1775
11508,757
11508,4598
11508,760
11508,4603
11509,483
11510,483
11511,483
11512,499
11512,2607
11513,1697
11513,4667
11513,2124
11513,3788
11513,1325
11513,9359
11513,1516
11513,626
11513,6099
11513,887
11513,6072
11513,5433
11513,10107
11513,8765
11514,483
11515,483
11516,483
11517,8706
11517,9478
11517,6856
11517,393
11517,905
11517,6607
11517,5909
11517,6102
11517,6103
11517,7965
11517,6178
11517,3563
11517,10861
11517,9905
11517,7283
11517,4660
11517,8633
11517,8955
11517,8188
11517,6206
11518,140
11518,9869
11518,1042
11518,3730
11518,1171
11518,7320
11518,1182
11518,7200
11518,1314
11518,2213
11518,5925
11518,5166
11518,302
11518,688
11518,2991
11518,178
11518,316
11518,5309
11518,448
11518,10182
11518,74
11518,7291
11518,6481
11518,6102
11518,87
11518,6104
11518,1241
11518,2140
11518,6501
11518,8942
11518,8443
11518,495
11518,3186
11518,8567
11518,10107
11519,3234
11520,3234
11521,3234
11522,3234
11523,1584
11523,9108
11523,6108
11524,130
11524,483
11524,3170
11524,8852
11524,6108
11525,3234
11526,3234
11527,448
11527,6108
11527,1493
11527,1742
11529,3234
11533,6112
11533,9234
11533,3771
11534,3234
11535,3234
11536,3234
11538,6025
11538,1359
11539,764
11539,680
11539,1359
11539,5039
11539,3922
11539,8402
11539,4055
11539,502
11539,503
11539,538
11539,251
11539,220
11540,7143
11540,1359
11542,3234
11543,3234
11545,1280
11545,6113
11545,6114
11545,6459
11545,1095
11545,8619
11545,3199
11546,6115
11546,6230
11547,3234
11548,3234
11550,3234
11551,3700
11551,6116
11552,3234
11555,3234
11556,3234
11557,6118
11557,1135
11558,3234
11559,3234
11560,688
11560,6121
11560,2815
11561,3234
